system:index,MuniCode,mean,.geo
Harmonized_DN_NTL_2005_calDMSP_00000000000000000000,010103,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000001,010110,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000002,010109,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000003,010118,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000004,010101,4.2098137463306005,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000005,010112,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000006,010108,4.357586438402149,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000007,010105,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000008,010102,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000009,010116,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000000a,010104,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000000b,010107,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000000c,010117,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000000d,010106,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000000e,010111,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000000f,010114,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000010,010121,0.4334527151292226,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000011,010119,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000012,010120,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000013,010115,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000014,010113,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000015,010206,0.0961554686840847,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000016,010201,4.327092446777487,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000017,010204,1.023290598290598,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000018,010203,1.386740331491712,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_00000000000000000019,010202,0.2877993320542883,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000001a,010205,0.0043172921943357145,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000001b,010303,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000001c,010309,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
Harmonized_DN_NTL_2005_calDMSP_0000000000000000001d,010311,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
